route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
806,RINFRA-801-1_Weekday-91,46261266,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261267,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-91,46261268,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-91,46261269,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261270,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261271,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261272,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261273,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261274,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261275,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261276,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261277,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-91,46261278,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-91,46261279,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261280,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261281,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261282,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261283,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261284,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261285,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-91,46261286,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261287,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261288,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261289,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261290,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261291,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261292,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261293,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261294,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261295,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261296,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-91,46261297,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261298,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261299,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261300,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261301,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261302,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261303,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261304,,1,656,806SB_160306
801,RINFRA-801-1_Weekday-91,46261305,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261306,,1,601,801SB_120323
806,RINFRA-801-1_Weekday-91,46261307,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261308,,0,662,806NB_160306
806,RINFRA-801-1_Weekday-91,46261309,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261310,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261311,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261312,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261313,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261314,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261315,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261316,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261317,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261318,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261319,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261320,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261321,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261322,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261323,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261324,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261325,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261326,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261327,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261328,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261329,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261330,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261331,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261332,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261333,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261334,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261335,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261336,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261337,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261338,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261339,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261340,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261341,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261342,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261343,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261344,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261345,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261346,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261347,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-91,46261348,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261349,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261350,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-91,46261351,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-91,46261352,,0,669,806NB_160306
806,RINFRA-801-1_Weekday-91,46261353,,0,670,806NB_160306
806,RINFRA-801-1_Weekday-91,46261354,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-91,46261355,,0,671,806NB_160306
806,RINFRA-801-1_Weekday-91,46261356,,0,672,806NB_160306
806,RINFRA-801-1_Weekday-91,46261357,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-91,46261358,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-91,46261359,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-91,46261360,,0,669,806NB_160306
806,RINFRA-801-1_Weekday-91,46261361,,0,670,806NB_160306
806,RINFRA-801-1_Weekday-91,46261362,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261363,,0,672,806NB_160306
806,RINFRA-801-1_Weekday-91,46261364,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-91,46261365,,0,671,806NB_160306
806,RINFRA-801-1_Weekday-91,46261366,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261367,,1,663,806SB_160306
806,RINFRA-801-1_Weekday-91,46261368,,0,667,806NB_160306
806,RINFRA-801-1_Weekday-91,46261369,,0,668,806NB_160306
806,RINFRA-801-1_Weekday-91,46261370,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261371,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261372,,1,672,806SB_160306
801,RINFRA-801-1_Weekday-91,46261373,,1,106,801SB_120323
806,RINFRA-801-1_Weekday-91,46261374,,0,655,806NB_160306
801,RINFRA-801-1_Weekday-91,46261375,,1,105,801SB_120323
806,RINFRA-801-1_Weekday-91,46261376,,0,654,806NB_160306
801,RINFRA-801-1_Weekday-91,46261377,,0,101,801NB_120323
806,RINFRA-801-1_Weekday-91,46261378,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261379,,0,665,806NB_160306
806,RINFRA-801-1_Weekday-91,46261380,,0,666,806NB_160306
806,RINFRA-801-1_Weekday-91,46261381,,0,667,806NB_160306
801,RINFRA-801-1_Weekday-91,46261382,,0,114,801NB_120323
801,RINFRA-801-1_Weekday-91,46261383,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261384,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-91,46261385,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261386,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261387,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261388,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261389,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261390,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261391,,0,115,801NB_120323
801,RINFRA-801-1_Weekday-91,46261392,,0,118,801NB_120323
801,RINFRA-801-1_Weekday-91,46261393,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261394,,0,116,801NB_120323
801,RINFRA-801-1_Weekday-91,46261395,,0,117,801NB_120323
801,RINFRA-801-1_Weekday-91,46261396,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261397,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261398,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261399,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261400,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261401,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-91,46261402,,1,114,801SB_120323
801,RINFRA-801-1_Weekday-91,46261403,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261404,,1,113,801SB_120323
801,RINFRA-801-1_Weekday-91,46261405,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-91,46261406,,1,115,801SB_120323
801,RINFRA-801-1_Weekday-91,46261407,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261408,,1,116,801SB_120323
801,RINFRA-801-1_Weekday-91,46261409,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261410,,1,118,801SB_120323
801,RINFRA-801-1_Weekday-91,46261411,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261412,,1,117,801SB_120323
801,RINFRA-801-1_Weekday-91,46261413,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261414,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261415,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261416,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261417,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261418,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261419,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261420,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261421,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261422,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261423,,1,113,801SB_120323
801,RINFRA-801-1_Weekday-91,46261424,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261425,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261426,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-91,46261427,,1,114,801SB_120323
801,RINFRA-801-1_Weekday-91,46261428,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261429,,0,113,801NB_120323
801,RINFRA-801-1_Weekday-91,46261430,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261431,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-91,46261432,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261433,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261434,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261435,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261436,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261437,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261438,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261439,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261440,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261441,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261442,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-91,46261443,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261444,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261445,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-91,46261446,,0,113,801NB_120323
801,RINFRA-801-1_Weekday-91,46261447,,0,112,801NB_120323
801,RINFRA-801-1_Weekday-91,46261448,,0,114,801NB_120323
801,RINFRA-801-1_Weekday-91,46261449,,0,115,801NB_120323
801,RINFRA-801-1_Weekday-91,46261450,,0,116,801NB_120323
801,RINFRA-801-1_Weekday-91,46261451,,0,117,801NB_120323
801,RINFRA-801-1_Weekday-91,46261452,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261453,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261454,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261455,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261456,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-91,46261457,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261458,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261459,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-91,46261460,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261461,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261462,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261463,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261464,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261465,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261466,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261467,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261468,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261469,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261470,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-91,46261471,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261472,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261473,,0,119,801NB_120323
801,RINFRA-801-1_Weekday-91,46261474,,0,120,801NB_120323
801,RINFRA-801-1_Weekday-91,46261475,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261476,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261477,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261478,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261479,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261480,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261481,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261482,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261483,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261484,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261485,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261486,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261487,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261488,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261489,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261490,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261491,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261492,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261493,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261494,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261495,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261496,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261497,,1,116,801SB_120323
801,RINFRA-801-1_Weekday-91,46261498,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261499,,1,115,801SB_120323
801,RINFRA-801-1_Weekday-91,46261500,,1,117,801SB_120323
801,RINFRA-801-1_Weekday-91,46261501,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261502,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261503,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261504,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261505,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261506,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261507,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261508,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261509,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261510,,0,119,801NB_120323
801,RINFRA-801-1_Weekday-91,46261511,,0,120,801NB_120323
801,RINFRA-801-1_Weekday-91,46261512,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261513,,0,122,801NB_120323
801,RINFRA-801-1_Weekday-91,46261514,,0,121,801NB_120323
801,RINFRA-801-1_Weekday-91,46261515,,0,123,801NB_120323
801,RINFRA-801-1_Weekday-91,46261516,,0,122,801NB_120323
801,RINFRA-801-1_Weekday-91,46261517,,0,105,801NB_120323
801,RINFRA-801-1_Weekday-91,46261518,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261519,,0,124,801NB_120323
801,RINFRA-801-1_Weekday-91,46261520,,0,125,801NB_120323
801,RINFRA-801-1_Weekday-91,46261521,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261522,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261523,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261524,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261525,,0,111,801NB_120323
801,RINFRA-801-1_Weekday-91,46261526,,0,108,801NB_120323
801,RINFRA-801-1_Weekday-91,46261527,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261528,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261529,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261530,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261531,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261532,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261533,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261534,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261535,,1,121,801SB_120323
801,RINFRA-801-1_Weekday-91,46261536,,1,119,801SB_120323
801,RINFRA-801-1_Weekday-91,46261537,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261538,,1,120,801SB_120323
801,RINFRA-801-1_Weekday-91,46261539,,1,122,801SB_120323
801,RINFRA-801-1_Weekday-91,46261540,,1,123,801SB_120323
801,RINFRA-801-1_Weekday-91,46261541,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261542,,1,125,801SB_120323
801,RINFRA-801-1_Weekday-91,46261543,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261544,,1,124,801SB_120323
801,RINFRA-801-1_Weekday-91,46261545,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261546,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261547,,1,105,801SB_120323
801,RINFRA-801-1_Weekday-91,46261548,,1,102,801SB_120323
801,RINFRA-801-1_Weekday-91,46261549,,1,119,801SB_120323
801,RINFRA-801-1_Weekday-91,46261550,,1,120,801SB_120323
801,RINFRA-801-1_Weekday-91,46261551,,1,121,801SB_120323
801,RINFRA-801-1_Weekday-91,46261552,,1,106,801SB_120323
801,RINFRA-801-1_Weekday-91,46261553,,1,101,801SB_120323
801,RINFRA-801-1_Weekday-91,46261554,,1,602,801SB_120323
801,RINFRA-801-1_Weekday-91,46261555,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261556,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261557,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261558,,1,104,801SB_120323
801,RINFRA-801-1_Weekday-91,46261559,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261560,,1,109,801SB_120323
801,RINFRA-801-1_Weekday-91,46261561,,1,110,801SB_120323
801,RINFRA-801-1_Weekday-91,46261562,,1,111,801SB_120323
801,RINFRA-801-1_Weekday-91,46261563,,1,123,801SB_120323
801,RINFRA-801-1_Weekday-91,46261564,,0,123,801NB_120323
801,RINFRA-801-1_Weekday-91,46261565,,0,125,801NB_120323
801,RINFRA-801-1_Weekday-91,46261566,,0,101,801NB_120323
801,RINFRA-801-1_Weekday-91,46261567,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261568,,0,104,801NB_120323
801,RINFRA-801-1_Weekday-91,46261569,,0,103,801NB_120323
801,RINFRA-801-1_Weekday-91,46261570,,1,108,801SB_120323
801,RINFRA-801-1_Weekday-91,46261571,,0,109,801NB_120323
801,RINFRA-801-1_Weekday-91,46261572,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261573,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261574,,0,110,801NB_120323
801,RINFRA-801-1_Weekday-91,46261575,,1,112,801SB_120323
801,RINFRA-801-1_Weekday-91,46261576,,1,103,801SB_120323
801,RINFRA-801-1_Weekday-91,46261577,,0,107,801NB_120323
801,RINFRA-801-1_Weekday-91,46261579,,0,106,801NB_120323
801,RINFRA-801-1_Weekday-91,46261580,,1,106,801SB_120323
806,RINFRA-801-1_Weekday-91,46261581,,1,658,806SB_160306
806,RINFRA-801-1_Weekday-91,46261582,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-91,46261583,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261584,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261585,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261586,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261587,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261588,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261589,,1,601,806SB_160306
806,RINFRA-801-1_Weekday-91,46261590,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261591,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261592,,1,604,806SB_160306
806,RINFRA-801-1_Weekday-91,46261593,,1,652,806SB_160306
806,RINFRA-801-1_Weekday-91,46261594,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261595,,1,653,806SB_160306
806,RINFRA-801-1_Weekday-91,46261596,,1,654,806SB_160306
806,RINFRA-801-1_Weekday-91,46261597,,1,655,806SB_160306
806,RINFRA-801-1_Weekday-91,46261598,,1,656,806SB_160306
806,RINFRA-801-1_Weekday-91,46261599,,1,603,806SB_160306
806,RINFRA-801-1_Weekday-91,46261600,,1,602,806SB_160306
806,RINFRA-801-1_Weekday-91,46261601,,1,667,806SB_160306
806,RINFRA-801-1_Weekday-91,46261602,,1,665,806SB_160306
806,RINFRA-801-1_Weekday-91,46261603,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-91,46261604,,1,670,806SB_160306
806,RINFRA-801-1_Weekday-91,46261605,,1,668,806SB_160306
806,RINFRA-801-1_Weekday-91,46261606,,1,669,806SB_160306
806,RINFRA-801-1_Weekday-91,46261607,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-91,46261608,,1,671,806SB_160306
806,RINFRA-801-1_Weekday-91,46261609,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-91,46261610,,1,672,806SB_160306
806,RINFRA-801-1_Weekday-91,46261611,,1,665,806SB_160306
806,RINFRA-801-1_Weekday-91,46261612,,1,667,806SB_160306
806,RINFRA-801-1_Weekday-91,46261613,,1,668,806SB_160306
806,RINFRA-801-1_Weekday-91,46261614,,1,672,806SB_160306
806,RINFRA-801-1_Weekday-91,46261615,,1,669,806SB_160306
806,RINFRA-801-1_Weekday-91,46261616,,1,670,806SB_160306
806,RINFRA-801-1_Weekday-91,46261617,,1,671,806SB_160306
806,RINFRA-801-1_Weekday-91,46261618,,1,651,806SB_160306
806,RINFRA-801-1_Weekday-91,46261619,,1,666,806SB_160306
806,RINFRA-801-1_Weekday-91,46261620,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261621,,0,657,806NB_160306
806,RINFRA-801-1_Weekday-91,46261622,,0,658,806NB_160306
806,RINFRA-801-1_Weekday-91,46261623,,0,664,806NB_160306
806,RINFRA-801-1_Weekday-91,46261624,,0,661,806NB_160306
806,RINFRA-801-1_Weekday-91,46261625,,0,659,806NB_160306
806,RINFRA-801-1_Weekday-91,46261626,,0,660,806NB_160306
806,RINFRA-801-1_Weekday-91,46261627,,0,663,806NB_160306
806,RINFRA-801-1_Weekday-91,46261628,,0,663,806NB_160306
806,RINFRA-801-1_Weekday-91,46261629,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261630,,0,662,806NB_160306
806,RINFRA-801-1_Weekday-91,46261631,,0,657,806NB_160306
806,RINFRA-801-1_Weekday-91,46261632,,0,658,806NB_160306
806,RINFRA-801-1_Weekday-91,46261633,,0,664,806NB_160306
806,RINFRA-801-1_Weekday-91,46261634,,0,659,806NB_160306
806,RINFRA-801-1_Weekday-91,46261635,,0,660,806NB_160306
806,RINFRA-801-1_Weekday-91,46261636,,0,661,806NB_160306
806,RINFRA-801-1_Weekday-91,46261637,,0,651,806NB_160306
806,RINFRA-801-1_Weekday-91,46261638,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261639,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261640,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261641,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261642,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261643,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261644,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261645,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261646,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261647,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261648,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261649,,0,603,806NB_160306
806,RINFRA-801-1_Weekday-91,46261650,,0,604,806NB_160306
806,RINFRA-801-1_Weekday-91,46261651,,0,652,806NB_160306
806,RINFRA-801-1_Weekday-91,46261652,,0,653,806NB_160306
806,RINFRA-801-1_Weekday-91,46261653,,0,654,806NB_160306
806,RINFRA-801-1_Weekday-91,46261655,,0,655,806NB_160306
806,RINFRA-801-1_Weekday-91,46261656,,0,656,806NB_160306
806,RINFRA-801-1_Weekday-91,46261657,,0,601,806NB_160306
806,RINFRA-801-1_Weekday-91,46261658,,0,602,806NB_160306
806,RINFRA-801-1_Weekday-91,46261659,,0,604,806NB_160306
801,RINFRA-801-1_Weekday-91,46261660,,0,106,801NB_120323
806,RINFRA-801-1_Weekday-91,46261661,,1,661,806SB_160306
801,RINFRA-801-1_Weekday-91,46261662,,1,107,801SB_120323
801,RINFRA-801-1_Weekday-91,46261663,,0,102,801NB_120323
801,RINFRA-801-1_Weekday-91,46261664,,0,121,801NB_120323
801,RINFRA-801-1_Weekday-91,46261665,,0,104,801NB_120323
806,RINFRA-801-1_Weekday-91,46261666,,1,660,806SB_160306
